stock,entry_date,exit_date,entry_price,exit_price,no_of_shares,return
INDUSINDBK,2018-02-19,2019-02-13,1630.45,1498.45,61,-8052.0
ADANIPORTS,2017-02-20,2018-02-12,300.3,403.35,333,34315.65
PIDILITIND,2015-07-24,2016-07-18,544.95,713.6,183,30862.949999999997
AWL,2022-02-08,2022-11-25,268.25,631.5,372,135129.0
DLF,2021-11-12,2022-11-07,428.35,397.8,233,-7118.150000000002
