stock,entry_date,exit_date,entry_price,exit_price,no_of_shares,return
TECHM,2021-10-13,2022-10-07,1402.15,1023.85,71,-26859.300000000007
SUNPHARMA,2017-11-15,2018-11-09,504.65,597.45,198,18374.400000000012
ICICIBANK,2021-02-08,2022-02-02,629.6,813.75,158,29095.699999999997
M&M,2017-10-23,2018-10-16,683.53,777.7,146,13748.82000000001
NTPC,2018-02-21,2019-02-15,135.25,113.54,739,-16043.689999999995
