stock,entry_date,exit_date,entry_price,exit_price,no_of_shares,return
AWL,2022-05-02,2023-04-27,753.6,402.15,132,-46391.40000000001
DMART,2018-01-09,2019-01-04,1234.1,1577.75,81,27835.65000000001
GODREJCP,2022-10-03,2023-09-27,885.05,999.9,112,12863.200000000003
TATACONSUM,2020-02-25,2021-02-19,369.0,616.95,271,67194.45000000001
TORNTPHARM,2020-04-13,2021-04-06,1187.65,1281.45,84,7879.199999999996
