stock,entry_date,exit_date,entry_price,exit_price,no_of_shares,return
BEL,2020-06-03,2021-05-28,24.53,48.28,4076,96805.0
SHRIRAMFIN,2021-10-04,2022-09-28,1350.75,1174.9,74,-13012.899999999994
TCS,2020-08-10,2021-08-05,2282.8,3283.95,43,43049.44999999998
TATASTEEL,2018-12-17,2019-12-10,52.4,40.2,1908,-23277.59999999999
IRCTC,2021-02-12,2022-02-07,346.38,835.6,288,140895.36000000002
