stock,entry_date,exit_date,entry_price,exit_price,no_of_shares,return
HINDALCO,2019-01-21,2020-01-14,207.65,211.95,481,2068.299999999992
INFY,2020-02-03,2021-01-28,767.4,1276.2,130,66144.00000000001
JINDALSTEL,2021-01-22,2022-01-17,281.65,418.65,355,48635.0
TRENT,2022-03-07,2023-03-02,1064.2,1284.95,93,20529.75
COALINDIA,2022-11-07,2023-10-20,249.55,312.4,400,25139.999999999985
