stock,entry_date,exit_date,entry_price,exit_price,no_of_shares,return
SBIN,2016-10-03,2017-09-28,255.3,252.55,391,-1075.25
ICICIBANK,2022-04-06,2023-03-31,741.6,877.25,134,18177.1
TATAPOWER,2016-03-03,2017-02-23,59.5,83.45,1680,40236.00000000001
IOC,2018-11-12,2019-11-07,90.03,90.57,1110,599.3999999999912
TATAMOTORS,2021-11-09,2022-11-04,509.65,425.35,196,-16522.799999999992
