stock,entry_date,exit_date,entry_price,exit_price,no_of_shares,return
HDFCLIFE,2017-11-17,2018-05-21,344.6,489.65,290,42064.499999999985
ICICIPRULI,2017-07-31,2018-07-24,458.95,385.75,217,-15884.399999999998
BOSCHLTD,2019-12-11,2020-12-04,15022.3,13119.65,6,-11415.899999999998
HCLTECH,2018-12-17,2019-12-10,485.83,544.45,205,12017.100000000013
JINDALSTEL,2018-04-02,2019-03-27,225.0,166.65,444,-25907.399999999998
