stock,entry_date,exit_date,entry_price,exit_price,no_of_shares,return
BAJAJHLDNG,2016-09-02,2017-08-28,1869.75,2834.0,53,51105.25
GODREJCP,2019-08-19,2020-08-12,626.1,689.95,159,10152.150000000003
IOC,2022-12-12,2023-10-20,78.9,90.3,1267,14443.799999999988
HAL,2021-10-05,2022-09-30,687.5,1172.43,145,70314.85
ADANIGREEN,2020-03-26,2021-03-19,152.1,1192.6,657,683608.5
