stock,entry_date,exit_date,entry_price,exit_price,no_of_shares,return
AMBUJACEM,2019-05-13,2020-05-06,210.0,167.85,476,-20063.4
HAL,2022-06-02,2023-05-26,948.8,1510.1,105,58936.49999999999
ATGL,2019-11-04,2020-10-28,147.9,201.05,676,35929.4
DRREDDY,2017-05-31,2018-05-25,2523.85,1967.85,39,-21684.0
ZYDUSLIFE,2017-09-29,2018-09-24,470.35,385.05,212,-18083.600000000002
