stock,entry_date,exit_date,entry_price,exit_price,no_of_shares,return
TITAN,2016-10-21,2017-10-16,379.4,627.45,263,65237.150000000016
TVSMOTOR,2017-07-11,2018-07-06,566.95,576.8,176,1733.599999999984
KOTAKBANK,2021-09-03,2022-08-29,1791.85,1850.0,55,3198.250000000005
RELIANCE,2017-12-04,2018-11-29,893.13,1157.53,111,29348.399999999998
SRF,2016-01-29,2017-01-23,233.31,330.63,428,41652.96
