stock,entry_date,exit_date,entry_price,exit_price,no_of_shares,return
NESTLEIND,2018-12-17,2019-12-10,11170.6,14091.7,8,23368.800000000003
DMART,2018-07-02,2019-06-25,1525.9,1330.65,65,-12691.25
SBICARD,2020-03-16,2021-03-05,681.4,1058.45,146,55049.30000000001
MUTHOOTFIN,2021-03-22,2022-03-15,1238.3,1333.35,80,7603.999999999996
IRCTC,2022-08-17,2023-08-11,671.65,662.5,148,-1354.1999999999966
