stock,entry_date,exit_date,entry_price,exit_price,no_of_shares,return
COLPAL,2019-03-13,2020-03-06,1276.25,1320.9,78,3482.700000000007
LTIM,2017-07-17,2018-07-10,773.5,1719.85,129,122079.15
M&M,2015-10-26,2016-10-20,622.65,663.7,160,6568.000000000011
INFY,2015-04-06,2016-03-28,544.55,602.45,183,10595.700000000017
AMBUJACEM,2020-12-07,2021-12-01,253.1,371.4,395,46728.49999999999
