stock,entry_date,exit_date,entry_price,exit_price,no_of_shares,return
VEDL,2017-02-13,2018-02-07,256.15,315.7,390,23224.500000000004
TRENT,2017-08-01,2018-07-27,272.7,351.1,366,28694.400000000012
POWERGRID,2022-11-15,2023-10-20,162.0,202.85,617,25204.449999999997
WIPRO,2018-08-20,2019-08-14,213.79,251.05,467,17400.42000000001
TATASTEEL,2016-04-11,2017-04-05,33.1,49.31,3021,48970.41
