stock,entry_date,exit_date,entry_price,exit_price,no_of_shares,return
LTIM,2018-07-30,2019-07-23,1823.5,1470.95,54,-19037.699999999997
BAJAJFINSV,2017-07-12,2018-07-06,422.93,605.85,236,43169.12
HAL,2021-06-24,2022-06-17,509.6,949.35,196,86191.0
ZOMATO,2021-07-23,2022-04-29,126.0,71.75,793,-43020.25
CANBK,2015-01-05,2015-12-31,438.09,226.58,228,-48224.27999999999
