stock,entry_date,exit_date,entry_price,exit_price,no_of_shares,return
GRASIM,2018-07-30,2019-07-24,1020.8,878.45,97,-13807.949999999992
POWERGRID,2018-12-07,2019-12-02,103.0,107.93,970,4782.100000000007
GAIL,2022-06-02,2023-05-26,99.43,106.35,1005,6954.599999999988
APOLLOHOSP,2019-01-11,2020-01-06,1292.7,1462.5,77,13074.599999999997
WIPRO,2019-10-25,2020-10-19,253.0,343.2,395,35628.99999999999
