stock,entry_date,exit_date,entry_price,exit_price,no_of_shares,return
TATASTEEL,2019-08-22,2020-08-14,33.37,41.85,2996,25406.080000000013
ICICIGI,2022-05-13,2023-05-08,1280.4,1082.9,78,-15405.0
ZYDUSLIFE,2020-01-28,2021-01-22,272.4,460.5,367,69032.70000000001
ONGC,2018-04-27,2019-04-22,180.7,157.9,553,-12608.39999999999
HAL,2022-01-03,2022-12-29,616.85,1253.28,162,103101.65999999999
