stock,entry_date,exit_date,entry_price,exit_price,no_of_shares,return
BERGEPAINT,2020-12-17,2021-12-10,591.38,635.42,169,7442.759999999994
EICHERMOT,2019-05-27,2020-05-19,2088.73,1296.62,47,-37229.170000000006
IOC,2017-11-13,2018-11-06,132.28,91.57,755,-30736.050000000007
CIPLA,2016-11-08,2017-11-03,535.3,640.1,186,19492.800000000014
TECHM,2017-08-23,2018-08-17,430.2,687.7,232,59740.000000000015
