stock,entry_date,exit_date,entry_price,exit_price,no_of_shares,return
TORNTPHARM,2015-04-27,2016-04-21,584.97,730.4,170,24723.09999999999
INFY,2015-04-24,2016-04-18,498.8,619.35,200,24110.000000000004
ULTRACEMCO,2019-09-13,2020-09-07,4031.15,3848.65,24,-4380.0
COALINDIA,2021-07-09,2022-07-04,146.7,182.05,681,24073.350000000017
ONGC,2019-01-07,2019-12-31,147.85,128.8,676,-12877.799999999988
