stock,entry_date,exit_date,entry_price,exit_price,no_of_shares,return
ZYDUSLIFE,2022-03-14,2023-03-09,365.35,468.7,273,28214.549999999992
AMBUJACEM,2016-11-28,2017-11-21,204.2,261.65,489,28093.049999999996
HDFCBANK,2018-04-03,2019-03-29,957.95,1159.45,104,20956.0
ADANIPORTS,2017-01-23,2018-01-18,286.25,416.25,349,45370.0
LICI,2022-10-07,2023-09-29,624.5,649.75,160,4040.0
