stock,entry_date,exit_date,entry_price,exit_price,no_of_shares,return
CIPLA,2022-05-20,2023-05-15,978.4,922.8,102,-5671.200000000003
COLPAL,2020-03-16,2021-03-09,1156.2,1635.75,86,41241.299999999996
TRENT,2015-10-26,2016-10-20,140.68,208.45,710,48116.69999999999
JSWSTEEL,2016-08-31,2017-08-24,175.31,246.05,570,40321.8
SIEMENS,2017-01-18,2018-01-12,1192.3,1321.5,83,10723.600000000004
