stock,entry_date,exit_date,entry_price,exit_price,no_of_shares,return
SUNPHARMA,2020-07-08,2021-07-02,482.5,681.25,207,41141.25
ADANIGREEN,2021-09-03,2022-08-29,1081.35,2337.85,92,115598.0
HINDUNILVR,2017-02-27,2018-02-20,866.45,1331.8,115,53515.24999999999
HDFCLIFE,2021-10-28,2022-10-21,683.1,541.95,146,-20607.899999999998
TORNTPHARM,2018-01-22,2019-01-15,725.67,945.85,137,30164.660000000007
