stock,entry_date,exit_date,entry_price,exit_price,no_of_shares,return
BANKBARODA,2021-05-31,2022-05-25,80.7,93.9,1239,16354.800000000003
BAJFINANCE,2019-01-03,2019-12-27,2586.2,4252.65,38,63325.09999999999
BAJAJHLDNG,2022-03-09,2023-03-03,4991.75,6152.65,20,23217.999999999993
BHARTIARTL,2016-06-30,2017-06-23,336.79,336.24,296,-162.80000000000337
ONGC,2022-01-17,2023-01-11,165.85,146.8,602,-11468.09999999999
