stock,entry_date,exit_date,entry_price,exit_price,no_of_shares,return
SUNPHARMA,2017-12-11,2018-12-04,529.6,442.9,188,-16299.60000000001
TATASTEEL,2022-10-24,2023-10-17,101.2,127.4,988,25885.600000000002
AMBUJACEM,2020-05-20,2021-05-14,179.65,307.1,556,70862.20000000001
COLPAL,2022-08-10,2023-08-04,1585.7,1995.45,63,25814.25
SRF,2017-07-10,2018-07-05,309.37,325.6,323,5242.290000000006
