stock,entry_date,exit_date,entry_price,exit_price,no_of_shares,return
LT,2021-04-16,2022-04-11,1359.15,1781.5,73,30831.549999999992
TATAMTRDVR,2020-12-07,2021-12-02,76.15,262.05,1313,244086.7
SBIN,2021-11-02,2022-10-28,521.7,570.75,191,9368.549999999992
ICICIPRULI,2018-10-30,2019-10-25,324.9,483.9,307,48813.0
BAJAJHLDNG,2019-06-24,2020-06-17,3603.95,2349.05,27,-33882.29999999999
