stock,entry_date,exit_date,entry_price,exit_price,no_of_shares,return
TATACONSUM,2021-01-18,2022-01-12,584.75,736.1,171,25880.850000000002
ADANIPORTS,2018-02-09,2019-02-04,399.0,335.65,250,-15837.500000000005
AXISBANK,2020-03-02,2021-02-25,684.2,770.65,146,12621.69999999999
BAJFINANCE,2015-10-26,2016-10-20,530.79,1121.4,188,111034.68000000002
INFY,2022-02-14,2023-02-09,1682.2,1617.0,59,-3846.800000000003
