stock,entry_date,exit_date,entry_price,exit_price,no_of_shares,return
BOSCHLTD,2017-02-13,2018-02-07,22346.15,19244.8,4,-12405.400000000009
MARUTI,2020-04-07,2021-03-30,4553.65,6851.8,21,48261.15000000001
SUNPHARMA,2021-03-30,2022-03-24,597.7,908.85,167,51962.049999999996
MUTHOOTFIN,2020-09-14,2021-09-09,1123.45,1538.9,89,36975.05
AXISBANK,2017-09-05,2018-08-31,503.4,649.25,198,28878.300000000003
