stock,entry_date,exit_date,entry_price,exit_price,no_of_shares,return
COLPAL,2017-06-27,2018-06-21,1093.8,1177.75,91,7639.450000000004
LT,2016-05-25,2017-05-19,861.07,1149.7,116,33481.08
VBL,2018-06-28,2019-06-21,113.14,138.61,883,22490.010000000013
PIIND,2021-12-20,2022-12-15,2841.4,3489.75,35,22692.249999999996
BRITANNIA,2021-08-20,2022-08-12,3895.95,3659.75,25,-5904.999999999995
