stock,entry_date,exit_date,entry_price,exit_price,no_of_shares,return
INDIGO,2015-11-10,2016-08-29,877.25,869.1,113,-920.9499999999974
WIPRO,2019-11-26,2020-11-20,237.55,346.3,420,45675.0
TATASTEEL,2015-01-01,2015-12-24,40.43,26.33,2473,-34869.3
SIEMENS,2020-11-26,2021-11-18,1516.7,2313.7,65,51804.999999999985
DLF,2018-04-26,2019-04-18,219.1,183.1,456,-16416.0
