stock,entry_date,exit_date,entry_price,exit_price,no_of_shares,return
TRENT,2022-12-12,2023-10-20,1449.55,2036.15,68,39888.80000000001
ONGC,2018-05-15,2019-05-10,189.0,166.3,529,-12008.299999999994
HINDALCO,2021-01-04,2021-12-30,254.3,449.65,393,76772.54999999999
ATGL,2018-11-05,2019-04-15,75.6,130.05,1322,71982.90000000002
LT,2015-08-06,2016-07-29,1220.5,1039.23,81,-14682.869999999999
