stock,entry_date,exit_date,entry_price,exit_price,no_of_shares,return
PGHH,2018-11-02,2019-10-27,9694.15,12199.7,10,25055.50000000001
CIPLA,2019-08-05,2020-07-30,518.9,685.95,192,32073.600000000013
BAJAJHLDNG,2022-08-22,2023-08-14,5399.9,7300.1,18,34203.60000000001
KOTAKBANK,2019-07-30,2020-07-24,1498.7,1350.0,66,-9814.200000000003
BAJFINANCE,2020-12-18,2021-12-13,5252.5,7218.75,19,37358.75
