stock,entry_date,exit_date,entry_price,exit_price,no_of_shares,return
LTIM,2020-02-03,2021-01-27,1956.25,4025.8,51,105547.05
CHOLAFIN,2016-04-11,2017-04-03,152.95,194.62,653,27210.51000000001
UPL,2020-03-23,2021-03-18,254.6,601.3,392,135906.39999999997
TCS,2019-05-06,2020-04-29,2157.85,1905.65,46,-11601.199999999992
HDFCBANK,2019-01-08,2020-01-03,1051.5,1268.4,95,20605.500000000007
