stock,entry_date,exit_date,entry_price,exit_price,no_of_shares,return
GRASIM,2016-06-22,2017-06-16,855.38,1118.15,116,30481.32000000001
JINDALSTEL,2020-01-02,2020-12-24,173.25,259.25,577,49622.0
MUTHOOTFIN,2016-02-08,2017-02-02,184.1,346.45,543,88156.05
HDFCBANK,2020-07-16,2021-07-09,1062.55,1502.0,94,41308.3
TCS,2021-04-01,2022-03-25,3165.0,3707.45,31,16815.949999999993
