stock,entry_date,exit_date,entry_price,exit_price,no_of_shares,return
AMBUJACEM,2016-10-04,2017-09-29,256.15,266.45,390,4017.0000000000045
HAVELLS,2017-05-02,2018-04-25,479.0,538.55,208,12386.39999999999
SBIN,2022-01-14,2023-01-09,508.35,607.7,196,19472.600000000006
LTIM,2018-10-03,2019-09-27,1909.75,1520.5,52,-20241.0
PIDILITIND,2020-08-31,2021-08-25,1402.8,2214.85,71,57655.549999999996
