stock,entry_date,exit_date,entry_price,exit_price,no_of_shares,return
CANBK,2019-05-21,2020-05-15,260.0,83.95,384,-67603.20000000001
ICICIPRULI,2016-09-29,2017-05-12,297.55,410.25,336,37867.2
HINDUNILVR,2016-11-15,2017-11-07,805.45,1234.2,124,53165.0
CHOLAFIN,2017-08-16,2018-08-10,232.05,288.93,430,24458.399999999998
TVSMOTOR,2015-08-03,2016-07-26,230.1,291.25,434,26539.100000000002
