stock,entry_date,exit_date,entry_price,exit_price,no_of_shares,return
BAJAJFINSV,2017-06-19,2018-06-14,424.25,602.8,235,41959.24999999999
IRCTC,2020-06-22,2021-06-17,283.28,410.08,353,44760.4
ICICIPRULI,2022-10-27,2023-10-20,500.4,526.2,199,5134.2000000000135
BAJAJHLDNG,2015-12-02,2016-11-25,1733.65,2041.1,57,17524.64999999999
GRASIM,2018-03-23,2019-03-18,1082.6,818.55,92,-24292.599999999995
