stock,entry_date,exit_date,entry_price,exit_price,no_of_shares,return
BAJAJFINSV,2019-01-07,2020-01-01,640.71,937.84,156,46352.28
BRITANNIA,2022-11-15,2023-10-20,4139.35,4580.0,24,10575.599999999991
TITAN,2022-01-03,2022-12-27,2523.85,2503.55,39,-791.6999999999894
ITC,2020-11-06,2021-11-01,173.95,226.85,574,30364.600000000002
PIIND,2015-01-14,2016-01-08,529.45,700.0,188,32063.39999999999
