stock,entry_date,exit_date,entry_price,exit_price,no_of_shares,return
LTIM,2018-10-17,2019-10-11,1832.45,1476.4,54,-19226.699999999997
NAUKRI,2022-05-31,2023-05-26,4164.4,4197.75,24,800.4000000000087
ADANIGREEN,2022-05-16,2023-05-09,2281.7,903.15,43,-59277.64999999999
PIDILITIND,2017-03-01,2018-02-23,689.2,900.7,145,30667.5
HDFCLIFE,2019-01-28,2020-01-23,367.3,616.0,272,67646.4
