stock,entry_date,exit_date,entry_price,exit_price,no_of_shares,return
PGHH,2022-08-16,2023-08-08,14661.7,15679.05,6,6104.099999999991
SBIN,2015-05-25,2016-05-19,277.65,172.7,360,-37781.99999999999
GRASIM,2017-03-30,2018-03-23,1068.25,1082.6,93,1334.5499999999915
TVSMOTOR,2015-10-20,2016-10-14,245.95,390.45,406,58667.0
ASIANPAINT,2015-04-15,2016-04-08,839.05,851.55,119,1487.5
