stock,entry_date,exit_date,entry_price,exit_price,no_of_shares,return
HCLTECH,2022-09-09,2023-09-04,948.5,1232.5,105,29820.0
ICICIPRULI,2016-09-29,2016-11-07,297.55,304.9,336,2469.5999999999885
GRASIM,2020-10-05,2021-09-28,750.15,1648.75,133,119513.8
INDUSINDBK,2016-07-28,2017-07-21,1168.3,1566.65,85,33859.750000000015
TATACONSUM,2018-03-16,2019-03-11,272.4,202.5,367,-25653.299999999992
