stock,entry_date,exit_date,entry_price,exit_price,no_of_shares,return
ITC,2022-08-22,2023-08-14,314.4,449.2,318,42866.4
ICICIPRULI,2022-07-14,2023-07-07,513.35,573.3,194,11630.299999999987
COLPAL,2019-09-30,2020-09-22,1503.95,1341.65,66,-10711.799999999997
DMART,2018-06-11,2019-06-06,1594.4,1317.65,62,-17158.5
SHRIRAMFIN,2017-06-05,2018-05-31,1021.15,1454.3,97,42015.549999999996
