stock,entry_date,exit_date,entry_price,exit_price,no_of_shares,return
GRASIM,2016-11-03,2017-10-27,909.7,1186.7,109,30193.0
HDFCBANK,2018-04-12,2019-04-05,964.4,1152.8,103,19405.199999999997
SHREECEM,2019-09-12,2020-09-04,18582.05,20025.3,5,7216.25
ICICIBANK,2018-04-16,2019-04-09,287.6,397.15,347,38013.849999999984
HAVELLS,2017-08-28,2018-08-20,489.35,690.15,204,40963.19999999999
