stock,entry_date,exit_date,entry_price,exit_price,no_of_shares,return
JINDALSTEL,2017-08-31,2018-08-24,137.1,202.35,729,47567.25
PNB,2017-08-07,2018-07-31,152.1,85.1,657,-44019.0
ICICIGI,2020-06-22,2021-06-17,1271.6,1508.1,78,18447.0
JSWSTEEL,2018-08-13,2019-08-08,342.1,221.7,292,-35156.80000000001
HDFCBANK,2018-07-23,2019-07-16,1078.22,1195.6,92,10798.959999999988
