stock,entry_date,exit_date,entry_price,exit_price,no_of_shares,return
DLF,2015-05-22,2016-05-16,123.2,124.35,811,932.649999999993
SHRIRAMFIN,2015-02-23,2016-02-16,1210.5,809.15,82,-32910.700000000004
TATACONSUM,2022-01-20,2023-01-13,723.45,752.9,138,4064.0999999999904
PGHH,2019-04-22,2020-04-16,10572.35,11036.0,9,4172.849999999997
TITAN,2020-04-15,2021-04-09,952.05,1592.0,105,67194.75
