stock,entry_date,exit_date,entry_price,exit_price,no_of_shares,return
ADANIENT,2021-08-26,2022-08-19,1475.7,3130.2,67,110851.49999999999
BPCL,2016-05-20,2017-05-15,306.83,485.23,325,57980.000000000015
COLPAL,2022-09-26,2023-09-21,1563.4,1993.15,63,27074.25
ICICIPRULI,2021-06-07,2022-05-31,582.15,521.6,171,-10354.049999999992
KOTAKBANK,2022-06-08,2023-06-02,1845.5,1938.75,54,5035.5
