stock,entry_date,exit_date,entry_price,exit_price,no_of_shares,return
TCS,2021-03-19,2022-03-14,3050.2,3643.0,32,18969.600000000006
ATGL,2020-10-12,2021-10-07,193.65,1425.2,516,635479.7999999999
ABB,2021-01-22,2022-01-17,1377.85,2320.4,72,67863.6
HEROMOTOCO,2017-09-22,2018-09-17,3791.15,3127.9,26,-17244.5
DLF,2021-10-21,2022-10-14,407.1,358.7,245,-11858.00000000001
