stock,entry_date,exit_date,entry_price,exit_price,no_of_shares,return
SHREECEM,2021-06-25,2022-06-20,28729.1,18414.0,3,-30945.299999999996
IRCTC,2019-10-14,2020-09-09,145.55,269.78,687,85346.00999999998
PIDILITIND,2016-01-28,2017-01-20,556.8,626.9,179,12547.900000000003
DLF,2020-09-24,2021-09-17,146.25,334.75,683,128745.5
HEROMOTOCO,2021-01-05,2021-12-31,3067.2,2462.1,32,-19363.199999999997
