stock,entry_date,exit_date,entry_price,exit_price,no_of_shares,return
AMBUJACEM,2017-05-09,2018-05-04,257.55,236.7,388,-8089.800000000008
JINDALSTEL,2020-04-20,2021-04-15,90.6,414.3,1103,357041.10000000003
UPL,2021-06-30,2022-06-24,792.85,640.85,126,-19152.0
ASIANPAINT,2017-10-10,2018-10-05,1163.0,1209.5,85,3952.5
APOLLOHOSP,2017-12-13,2018-12-07,1183.6,1209.0,84,2133.6000000000076
