stock,entry_date,exit_date,entry_price,exit_price,no_of_shares,return
HINDUNILVR,2015-04-17,2016-04-11,937.65,864.3,106,-7775.100000000002
BAJAJ-AUTO,2019-08-08,2020-07-31,2703.75,3004.95,36,10843.199999999993
ICICIBANK,2019-04-01,2020-03-24,398.25,296.5,251,-25539.25
NTPC,2021-10-25,2022-10-18,143.9,166.95,694,15996.699999999988
DABUR,2022-03-21,2023-03-14,549.55,526.5,181,-4172.049999999992
