stock,entry_date,exit_date,entry_price,exit_price,no_of_shares,return
CHOLAFIN,2021-11-15,2022-11-09,648.35,744.65,154,14830.199999999993
BAJAJFINSV,2016-06-13,2017-06-07,177.18,425.41,564,140001.72
PIIND,2020-03-09,2021-03-04,1521.45,2268.15,65,48535.5
UPL,2020-06-01,2021-05-27,419.3,819.75,238,95307.09999999999
LTIM,2017-08-07,2018-08-01,779.45,1810.25,128,131942.4
