stock,entry_date,exit_date,entry_price,exit_price,no_of_shares,return
TATACONSUM,2015-09-04,2016-08-29,120.2,139.0,831,15622.799999999997
DRREDDY,2015-08-31,2016-08-24,4302.65,3039.8,23,-29045.54999999999
GODREJCP,2015-05-12,2016-05-06,372.77,441.25,268,18352.640000000007
ASIANPAINT,2017-01-09,2018-01-04,910.1,1172.05,109,28552.549999999992
KOTAKBANK,2017-05-15,2018-05-08,973.3,1241.85,102,27392.099999999995
