stock,entry_date,exit_date,entry_price,exit_price,no_of_shares,return
KOTAKBANK,2015-12-16,2016-12-09,694.5,745.25,143,7257.25
TATAMOTORS,2021-11-11,2022-11-04,503.45,425.35,198,-15463.799999999994
ICICIPRULI,2016-09-29,2017-03-21,297.55,371.1,336,24712.800000000003
TATASTEEL,2022-09-22,2023-09-15,103.6,131.95,965,27357.749999999993
TVSMOTOR,2016-09-14,2017-09-08,326.2,634.95,306,94477.50000000001
