stock,entry_date,exit_date,entry_price,exit_price,no_of_shares,return
HDFCBANK,2019-09-25,2020-09-18,1239.7,1057.3,80,-14592.000000000007
DIVISLAB,2020-09-21,2021-09-14,3158.8,5094.85,31,60017.55
COALINDIA,2019-09-23,2020-09-15,202.7,124.1,493,-38749.799999999996
PNB,2018-04-02,2019-03-22,96.3,91.55,1038,-4930.5
NAUKRI,2019-09-23,2020-09-15,2095.45,3533.55,47,67590.70000000001
