stock,entry_date,exit_date,entry_price,exit_price,no_of_shares,return
SHREECEM,2020-12-18,2021-12-13,24574.4,26433.65,4,7437.0
TECHM,2015-08-20,2016-08-12,558.9,493.35,178,-11667.899999999992
BAJAJFINSV,2016-09-27,2017-09-22,327.26,523.16,305,59749.49999999999
BAJAJHLDNG,2016-04-12,2017-04-07,1464.05,2128.2,68,45162.19999999999
MUTHOOTFIN,2019-11-11,2020-11-04,669.3,1157.35,149,72719.45
