stock,entry_date,exit_date,entry_price,exit_price,no_of_shares,return
SUNPHARMA,2022-09-13,2023-09-08,890.15,1130.45,112,26913.600000000006
MARICO,2015-09-14,2016-09-08,204.1,300.05,489,46919.55000000001
UPL,2022-12-19,2023-10-20,770.15,603.45,129,-21504.299999999992
SHRIRAMFIN,2020-02-19,2021-02-12,1291.05,1438.25,77,11334.400000000003
TECHM,2019-09-23,2020-09-17,682.8,786.95,146,15205.900000000012
