stock,entry_date,exit_date,entry_price,exit_price,no_of_shares,return
PIDILITIND,2017-11-06,2018-10-31,763.15,958.85,131,25636.700000000004
SBICARD,2021-09-24,2022-09-19,1011.2,942.85,98,-6698.300000000002
HCLTECH,2017-11-27,2018-11-21,430.35,492.58,232,14437.359999999991
TORNTPHARM,2016-02-08,2017-02-01,670.38,649.15,149,-3163.2700000000027
TECHM,2021-05-03,2022-04-26,957.7,1275.45,104,33046.0
