stock,entry_date,exit_date,entry_price,exit_price,no_of_shares,return
UPL,2020-11-11,2021-11-04,435.7,737.7,229,69158.00000000001
LT,2020-08-20,2021-08-13,995.75,1668.4,100,67265.00000000001
TVSMOTOR,2021-05-17,2022-05-12,619.95,602.25,161,-2849.700000000007
AXISBANK,2018-01-04,2018-12-28,559.9,625.05,178,11596.699999999995
ABB,2020-04-17,2021-04-12,924.9,1309.45,108,41531.40000000001
