stock,entry_date,exit_date,entry_price,exit_price,no_of_shares,return
BAJAJHLDNG,2022-06-06,2023-06-01,5019.65,6993.1,19,37495.55000000002
M&M,2015-01-23,2016-01-18,680.95,582.83,146,-14325.52
ICICIBANK,2021-07-23,2022-07-18,676.65,772.0,147,14016.450000000003
POWERGRID,2017-11-09,2018-11-02,117.29,107.06,852,-8715.960000000003
TVSMOTOR,2018-04-03,2019-03-29,648.2,470.9,154,-27304.20000000001
