stock,entry_date,exit_date,entry_price,exit_price,no_of_shares,return
COLPAL,2018-04-02,2019-03-22,1057.2,1263.75,94,19415.699999999997
HINDALCO,2018-12-17,2019-12-12,225.45,201.45,443,-10632.0
INFY,2017-07-31,2018-07-26,505.6,686.62,197,35660.939999999995
ZYDUSLIFE,2017-05-02,2018-04-25,448.7,402.85,222,-10178.699999999992
TRENT,2022-12-29,2023-10-20,1348.6,2036.15,74,50878.70000000001
