stock,entry_date,exit_date,entry_price,exit_price,no_of_shares,return
INDIGO,2020-08-05,2021-07-30,969.45,1647.35,103,69823.69999999998
COALINDIA,2016-01-07,2016-12-30,326.4,300.0,306,-8078.399999999993
SHRIRAMFIN,2015-10-08,2016-09-30,948.85,1162.65,105,22449.000000000007
BANKBARODA,2017-05-18,2018-05-11,187.45,142.7,533,-23851.75
NTPC,2018-11-01,2019-10-27,130.83,118.8,764,-9190.920000000011
