stock,entry_date,exit_date,entry_price,exit_price,no_of_shares,return
DRREDDY,2021-01-11,2022-01-06,5416.8,4739.45,18,-12192.300000000007
HEROMOTOCO,2018-07-09,2019-07-04,3611.5,2606.15,27,-27144.449999999997
BAJAJHLDNG,2022-07-08,2023-07-03,4835.5,6984.45,20,42979.0
HDFCBANK,2020-01-16,2021-01-08,1287.65,1431.65,77,11088.0
CANBK,2021-03-02,2022-02-25,158.75,218.45,629,37551.299999999996
